"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 20, 2020","112.49","111.94","112.49","111.88","3.63K","0.56%"
"Oct 19, 2020","111.86","111.94","111.96","111.86","5.07K","-0.11%"
"Oct 16, 2020","111.98","111.89","111.98","111.89","2.76K","0.11%"
"Oct 15, 2020","111.86","111.95","111.95","111.86","8.05K","-0.09%"
"Oct 14, 2020","111.96","111.90","111.97","111.90","11.18K","0.07%"
"Oct 13, 2020","111.88","111.94","111.95","111.88","7.45K","-0.07%"
"Oct 12, 2020","111.96","111.92","112.02","111.88","8.55K","0.01%"
"Oct 09, 2020","111.95","111.84","111.95","111.84","6.09K","0.12%"
"Oct 08, 2020","111.82","111.80","111.88","111.80","5.38K","-0.04%"
"Oct 07, 2020","111.87","111.87","111.87","111.80","3.32K","0.02%"
"Oct 06, 2020","111.85","111.79","111.85","111.78","3.68K","0.06%"
"Oct 05, 2020","111.78","111.86","111.86","111.78","0.79K","-0.01%"
"Oct 02, 2020","111.79","111.83","111.86","111.79","3.66K","0.03%"
"Oct 01, 2020","111.76","111.79","111.81","111.76","3.63K","-0.06%"
"Sep 30, 2020","111.83","111.76","111.83","111.74","4.67K","0.00%"
"Sep 29, 2020","111.83","111.81","111.83","111.75","6.35K","0.02%"
"Sep 28, 2020","111.81","111.80","111.81","111.76","2.45K","0.00%"
"Sep 25, 2020","111.81","111.79","111.81","111.75","2.76K","-0.01%"
"Sep 24, 2020","111.82","111.78","111.83","111.78","2.75K","0.04%"
"Sep 23, 2020","111.78","111.84","111.85","111.78","5.00K","-0.06%"
"Sep 22, 2020","111.85","111.78","111.85","111.76","6.80K","0.03%"
"Sep 21, 2020","111.82","111.70","111.82","111.70","7.85K","0.01%"
"Sep 18, 2020","111.81","111.78","111.82","111.75","5.24K","0.07%"
"Sep 17, 2020","111.73","111.78","111.80","111.71","6.60K","0.01%"
"Sep 16, 2020","111.72","111.71","111.77","111.70","2.73K","0.02%"
"Sep 15, 2020","111.70","111.74","111.76","111.69","12.63K","0.00%"
"Sep 14, 2020","111.70","111.74","111.75","111.70","3.03K","0.02%"
"Sep 11, 2020","111.68","111.67","111.72","111.66","1.99K","-0.01%"
"Sep 10, 2020","111.69","111.67","111.72","111.67","1.83K","0.03%"
"Sep 09, 2020","111.66","111.71","111.72","111.66","3.28K","-0.04%"
"Sep 08, 2020","111.71","111.66","111.71","111.65","3.25K","0.01%"
"Sep 07, 2020","111.70","111.67","111.71","111.64","2.32K","0.02%"
"Sep 04, 2020","111.68","111.73","111.76","111.68","2.97K","-0.08%"
"Sep 03, 2020","111.77","111.77","111.77","111.72","6.84K","-0.01%"
"Sep 02, 2020","111.78","111.68","111.78","111.68","10.91K","0.06%"
"Sep 01, 2020","111.71","111.65","111.71","111.65","2.64K","0.09%"
"Aug 31, 2020","111.61","111.64","111.69","111.61","2.43K","-0.04%"
"Aug 28, 2020","111.65","111.64","111.69","111.63","3.40K","-0.04%"
"Aug 27, 2020","111.70","111.65","111.70","111.65","1.85K","0.08%"
"Aug 26, 2020","111.61","111.63","111.69","111.61","5.49K","-0.07%"
"Aug 25, 2020","111.69","111.71","111.72","111.67","7.22K","0.00%"
"Aug 24, 2020","111.69","111.77","111.77","111.69","3.61K","-0.08%"
"Aug 21, 2020","111.78","111.78","111.78","111.70","1.90K","0.05%"
"Aug 20, 2020","111.72","111.78","111.79","111.72","0.15K","-0.06%"
"Aug 19, 2020","111.79","111.73","111.79","111.73","0.62K","0.06%"
"Aug 18, 2020","111.72","111.73","111.77","111.72","2.92K","0.02%"
"Aug 17, 2020","111.70","111.73","111.77","111.69","1.84K","0.00%"
"Aug 14, 2020","111.70","111.63","111.69","111.63","0.64K","0.00%"
"Aug 13, 2020","111.70","111.71","111.73","111.68","0.43K","-0.04%"
"Aug 12, 2020","111.75","111.69","111.75","111.68","4.69K","0.05%"
"Aug 11, 2020","111.69","111.77","111.77","111.69","2.50K","-0.09%"
"Aug 10, 2020","111.79","111.72","111.79","111.72","2.51K","0.02%"
"Aug 07, 2020","111.77","111.73","111.77","111.70","2.27K","0.00%"
"Aug 06, 2020","111.77","111.71","111.77","111.71","2.75K","0.01%"
"Aug 05, 2020","111.76","111.77","111.78","111.71","2.38K","0.04%"
"Aug 04, 2020","111.71","111.71","111.78","111.71","2.85K","0.03%"
"Aug 03, 2020","111.68","111.73","111.74","111.68","3.37K","-0.06%"
"Jul 31, 2020","111.75","111.73","111.78","111.72","1.02K","0.05%"
"Jul 30, 2020","111.69","111.70","111.76","111.69","2.66K","-0.07%"
"Jul 29, 2020","111.77","111.69","111.77","111.69","202.71K","0.04%"
"Jul 28, 2020","111.73","111.73","111.73","111.68","2.61K","0.04%"
"Jul 27, 2020","111.68","111.74","111.74","111.68","2.80K","-0.06%"
"Jul 24, 2020","111.75","111.73","112.30","111.70","1.52K","0.04%"
"Jul 23, 2020","111.71","111.76","111.78","111.71","3.46K","-0.01%"
"Jul 22, 2020","111.72","111.68","111.77","111.68","4.06K","0.04%"
"Jul 21, 2020","111.67","111.68","111.74","111.67","4.38K","0.02%"
"Jul 20, 2020","111.65","111.67","111.72","111.50","8.68K","-0.01%"
"Jul 17, 2020","111.66","111.66","111.66","111.61","5.10K","-0.03%"
"Jul 16, 2020","111.69","111.63","111.69","111.58","7.36K","0.04%"
"Jul 15, 2020","111.65","111.62","111.65","111.59","3.32K","0.16%"
"Jul 14, 2020","111.47","111.58","111.64","111.47","13.33K","-0.13%"
"Jul 13, 2020","111.62","111.63","111.64","111.56","2.21K","-0.06%"
"Jul 10, 2020","111.69","111.67","111.69","111.60","3.16K","-0.13%"
"Jul 09, 2020","111.83","111.66","111.83","111.61","10.80K","0.20%"
"Jul 08, 2020","111.61","111.63","111.68","111.61","2.97K","0.00%"
"Jul 07, 2020","111.61","111.61","111.68","111.61","5.33K","-0.05%"
"Jul 06, 2020","111.67","111.67","111.67","111.62","4.33K","0.02%"
"Jul 03, 2020","111.65","111.68","111.69","111.59","3.13K","0.04%"
"Jul 02, 2020","111.61","111.65","111.68","111.61","4.20K","-0.52%"
"Jul 01, 2020","112.19","111.68","112.19","111.60","5.63K","0.45%"
"Jun 30, 2020","111.69","111.65","111.69","111.63","6.74K","0.04%"
"Jun 29, 2020","111.65","111.62","111.68","111.62","3.40K","0.04%"
"Jun 26, 2020","111.60","111.68","111.68","111.50","28.62K","-0.06%"
"Jun 25, 2020","111.67","111.60","111.67","111.60","6.61K","0.00%"
"Jun 24, 2020","111.67","111.60","111.67","111.60","2.10K","0.04%"
"Jun 23, 2020","111.63","111.66","111.66","111.60","6.51K","-0.04%"
"Jun 22, 2020","111.68","111.62","111.69","111.61","3.61K","0.10%"
"Jun 19, 2020","111.57","111.60","111.63","111.57","1.85K","-0.05%"
"Jun 18, 2020","111.63","111.56","111.63","111.56","7.55K","0.10%"
"Jun 17, 2020","111.52","111.59","111.65","111.52","6.75K","-0.76%"
"Jun 16, 2020","112.37","111.58","112.37","111.54","6.86K","0.76%"
"Jun 15, 2020","111.52","111.53","111.59","111.52","2.76K","-0.06%"
"Jun 12, 2020","111.59","111.45","111.59","111.45","2.64K","0.06%"
"Jun 11, 2020","111.52","111.42","111.52","111.42","5.75K","0.13%"
"Jun 10, 2020","111.38","111.46","111.46","111.38","11.68K","-0.06%"
"Jun 09, 2020","111.45","111.53","111.53","111.45","2.72K","-0.02%"
"Jun 08, 2020","111.47","111.50","111.54","111.45","4.20K","0.01%"
"Jun 05, 2020","111.46","111.51","111.53","111.46","2.64K","-0.05%"
"Jun 04, 2020","111.52","111.40","111.52","111.23","6.06K","0.65%"
"Jun 03, 2020","110.80","111.48","111.48","110.80","9.94K","-0.60%"
"Jun 02, 2020","111.47","111.51","111.52","111.49","1.42K","0.00%"
"Jun 01, 2020","111.47","111.50","111.51","111.44","2.00K","-0.03%"
"May 29, 2020","111.50","111.48","111.50","111.43","3.03K","-0.02%"
"May 28, 2020","111.52","111.42","111.52","111.38","4.42K","0.06%"
"May 27, 2020","111.45","111.39","111.45","111.35","2.51K","0.11%"
"May 26, 2020","111.33","111.39","111.40","111.33","3.10K","0.00%"
"May 25, 2020","111.33","111.39","111.39","111.33","1.40K","0.00%"
"May 22, 2020","111.33","111.34","111.37","111.31","11.27K","0.00%"
"May 21, 2020","111.33","111.37","111.38","111.32","2.35K","-0.04%"
"May 20, 2020","111.38","111.35","111.38","111.32","1.03K","0.04%"
"May 19, 2020","111.33","111.35","111.40","111.33","10.26K","-0.01%"
"May 18, 2020","111.34","111.18","111.34","111.18","2.62K","0.13%"
"May 15, 2020","111.20","111.32","111.32","111.20","1.49K","-0.10%"
"May 14, 2020","111.31","111.35","111.35","111.28","3.04K","0.06%"
"May 13, 2020","111.24","111.23","111.36","111.23","5.31K","-0.04%"
"May 12, 2020","111.28","111.26","111.29","111.22","2.34K","-0.01%"
"May 11, 2020","111.29","111.34","111.34","111.23","5.76K","-0.04%"
"May 08, 2020","111.34","111.29","111.36","111.29","8.02K","0.49%"
"May 07, 2020","110.80","111.11","111.26","110.80","208.30K","-0.37%"
"May 06, 2020","111.21","111.30","111.30","111.19","3.19K","-0.04%"
"May 05, 2020","111.26","111.38","111.38","111.22","13.58K","-0.04%"
"May 04, 2020","111.30","111.38","111.38","111.30","1.42K","-0.12%"
"Apr 30, 2020","111.43","111.31","111.43","111.25","2.52K","0.20%"
"Apr 29, 2020","111.21","111.25","111.32","111.21","2.89K","-0.04%"
"Apr 28, 2020","111.26","111.22","111.26","111.19","2.30K","0.02%"
"Apr 27, 2020","111.24","111.17","111.24","111.14","4.04K","0.12%"
"Apr 24, 2020","111.11","110.95","111.11","110.95","4.62K","0.14%"
"Apr 23, 2020","110.96","110.93","111.02","110.93","1.99K","0.16%"
"Apr 22, 2020","110.78","110.89","110.89","110.77","6.29K","-0.05%"
"Apr 21, 2020","110.83","111.00","111.01","110.83","5.09K","-0.09%"
"Apr 20, 2020","110.93","111.07","111.07","110.93","5.93K","-0.12%"
"Apr 17, 2020","111.06","111.12","111.17","111.05","1.71K","0.09%"
"Apr 16, 2020","110.96","111.03","111.12","110.92","5.38K","-0.06%"
"Apr 15, 2020","111.03","111.12","111.13","110.93","7.26K","-0.03%"
"Apr 14, 2020","111.06","111.26","111.27","111.06","4.64K","-0.09%"
"Apr 09, 2020","111.16","111.06","111.20","111.06","2.45K","0.60%"
"Apr 08, 2020","110.50","111.26","111.26","110.50","16.63K","-0.60%"
"Apr 07, 2020","111.17","111.39","111.40","111.17","6.48K","-0.23%"
"Apr 06, 2020","111.43","111.42","111.43","111.25","2.73K","0.00%"
"Apr 03, 2020","111.43","111.34","111.43","111.31","2.72K","0.08%"
"Apr 02, 2020","111.34","111.55","111.55","111.32","41.59K","-0.17%"
"Apr 01, 2020","111.53","111.59","111.59","111.38","4.52K","0.18%"
"Mar 31, 2020","111.33","111.67","111.75","111.33","6.77K","-0.12%"
"Mar 30, 2020","111.46","111.75","111.76","111.46","6.36K","0.07%"
"Mar 27, 2020","111.38","111.55","111.81","111.38","3.68K","-0.36%"
"Mar 26, 2020","111.78","111.21","111.78","111.21","6.78K","0.68%"
"Mar 25, 2020","111.02","111.11","111.51","111.02","5.61K","0.01%"
"Mar 24, 2020","111.01","111.13","111.58","111.01","3.95K","-0.03%"
"Mar 23, 2020","111.04","111.55","111.58","111.04","6.17K","-0.48%"
"Mar 20, 2020","111.57","111.37","111.59","111.37","1.50K","0.18%"
"Mar 19, 2020","111.37","111.66","111.66","110.81","4.98K","0.48%"
"Mar 18, 2020","110.84","110.82","110.84","109.83","9.45K","-0.10%"
"Mar 17, 2020","110.95","110.81","111.12","110.27","22.28K","-0.33%"
"Mar 16, 2020","111.32","110.84","111.41","110.66","4.56K","1.09%"
"Mar 13, 2020","110.12","110.86","111.76","110.12","12.87K","-1.36%"
"Mar 12, 2020","111.64","111.55","112.01","111.07","13.51K","-0.35%"
"Mar 11, 2020","112.03","111.81","112.03","111.74","12.55K","-0.07%"
"Mar 10, 2020","112.11","111.70","112.11","111.60","34.54K","0.44%"
"Mar 09, 2020","111.62","111.90","112.14","111.62","3.88K","-0.28%"
"Mar 06, 2020","111.93","112.04","112.04","111.91","17.73K","-0.12%"
"Mar 05, 2020","112.07","112.11","112.11","112.02","16.38K","-0.04%"
"Mar 04, 2020","112.12","112.10","112.13","112.04","5.24K","-0.04%"
"Mar 03, 2020","112.17","112.07","112.22","111.94","6.64K","0.17%"
"Mar 02, 2020","111.98","112.01","112.03","111.94","2.42K","-0.03%"
"Feb 28, 2020","112.01","111.91","112.03","111.91","9.49K","-0.06%"
"Feb 27, 2020","112.08","112.06","112.08","111.96","8.96K","0.02%"
"Feb 26, 2020","112.06","112.01","112.06","112.00","4.06K","0.05%"
"Feb 25, 2020","112.00","111.99","112.06","111.99","3.24K","-0.04%"
"Feb 24, 2020","112.05","111.99","112.06","111.99","1.85K","0.03%"
"Feb 21, 2020","112.02","112.05","112.07","112.02","1.91K","-0.04%"
"Feb 20, 2020","112.07","112.05","112.07","112.00","8.53K","0.06%"
"Feb 19, 2020","112.00","112.07","112.07","112.00","2.69K","-0.06%"
"Feb 18, 2020","112.07","112.09","112.10","112.02","9.61K","0.04%"
"Feb 17, 2020","112.03","112.03","112.08","112.03","1.27K","0.00%"
"Feb 14, 2020","112.03","112.07","112.08","112.03","2.23K","-0.01%"
"Feb 13, 2020","112.04","112.07","112.11","112.02","9.10K","-0.04%"
"Feb 12, 2020","112.08","112.06","112.08","112.01","3.82K","0.01%"
"Feb 11, 2020","112.07","112.05","112.07","112.02","5.80K","0.04%"
"Feb 10, 2020","112.02","112.03","112.07","112.02","5.69K","-0.04%"
"Feb 07, 2020","112.07","112.02","112.07","112.00","1.78K","0.06%"
"Feb 06, 2020","112.00","112.06","112.06","112.00","1.31K","0.05%"
"Feb 05, 2020","111.94","112.07","112.08","111.94","20.73K","-0.08%"
"Feb 04, 2020","112.03","112.08","112.10","112.03","2.31K","-0.06%"
"Feb 03, 2020","112.10","112.03","112.10","112.03","2.04K","-0.02%"
"Jan 31, 2020","112.12","112.04","112.12","112.03","10.00K","0.02%"
"Jan 30, 2020","112.10","112.04","112.10","112.03","3.16K","0.02%"
"Jan 29, 2020","112.08","112.08","112.08","112.03","6.20K","0.06%"
"Jan 28, 2020","112.01","112.01","112.06","112.01","6.96K","0.02%"
"Jan 27, 2020","111.99","112.04","112.06","111.99","1.92K","0.05%"
"Jan 24, 2020","111.93","111.92","111.97","111.92","12.27K","-0.04%"
"Jan 23, 2020","111.98","111.95","111.98","111.89","4.27K","0.04%"
"Jan 22, 2020","111.93","111.92","111.93","111.87","5.06K","0.05%"
"Jan 21, 2020","111.87","111.89","111.94","111.87","6.33K","-0.03%"
"Jan 20, 2020","111.90","111.90","111.94","111.90","4.39K","-0.04%"
"Jan 17, 2020","111.94","111.94","111.98","111.90","0.99K","0.01%"
"Jan 16, 2020","111.93","111.97","111.97","111.90","1.41K","0.04%"
"Jan 15, 2020","111.89","111.94","111.98","111.89","6.01K","0.00%"
"Jan 14, 2020","111.89","111.93","111.97","111.89","4.09K","-0.03%"
"Jan 13, 2020","111.92","112.00","112.01","111.92","2.82K","-0.04%"
"Jan 10, 2020","111.96","111.97","112.01","111.92","4.57K","-0.02%"
"Jan 09, 2020","111.98","112.01","112.01","111.96","1.27K","-0.04%"
"Jan 08, 2020","112.02","112.03","112.04","111.97","3.47K","-0.01%"
"Jan 07, 2020","112.03","112.00","112.06","111.99","10.08K","0.01%"
"Jan 06, 2020","112.02","112.01","112.02","112.00","0.16K","0.01%"
"Jan 03, 2020","112.01","112.01","112.06","112.00","2.34K","-0.01%"
"Jan 02, 2020","112.02","112.00","112.02","111.96","2.02K","-0.04%"
"Dec 30, 2019","112.07","112.09","112.09","111.99","4.13K","-0.01%"
"Dec 27, 2019","112.08","112.00","112.08","111.97","2.94K","0.01%"
"Dec 23, 2019","112.07","112.03","112.08","112.03","2.92K","-0.01%"
"Dec 20, 2019","112.08","112.07","112.10","112.03","5.22K","-0.01%"
"Dec 19, 2019","112.09","112.08","112.39","111.72","5.70K","0.03%"
"Dec 18, 2019","112.06","112.14","112.14","112.06","30.21K","-0.06%"
"Dec 17, 2019","112.13","112.04","112.13","112.04","12.39K","0.08%"
"Dec 16, 2019","112.04","112.13","112.13","112.04","17.08K","-0.04%"
"Dec 13, 2019","112.08","112.06","112.11","112.06","9.29K","-0.04%"
"Dec 12, 2019","112.12","112.11","112.15","112.04","10.90K","0.00%"
"Dec 11, 2019","112.12","112.12","112.13","112.06","3.93K","0.05%"
"Dec 10, 2019","112.06","112.07","112.12","112.04","5.72K","0.03%"
"Dec 09, 2019","112.03","112.07","112.08","112.02","5.05K","0.04%"
"Dec 06, 2019","111.99","112.03","112.07","111.98","4.61K","-0.04%"
"Dec 05, 2019","112.04","112.04","112.07","112.02","3.44K","-0.04%"
"Dec 04, 2019","112.09","112.07","112.09","112.03","3.23K","0.00%"
"Dec 03, 2019","112.09","112.03","112.09","111.99","1.70K","0.05%"
"Dec 02, 2019","112.03","112.03","112.03","111.96","5.47K","0.00%"
"Nov 29, 2019","112.03","112.10","112.10","112.03","6.47K","-0.02%"
"Nov 28, 2019","112.05","112.07","112.12","112.05","6.68K","0.00%"
"Nov 27, 2019","112.05","112.13","112.13","112.05","6.19K","-0.02%"
"Nov 26, 2019","112.07","112.13","112.13","112.07","10.57K","-0.04%"
"Nov 25, 2019","112.12","112.06","112.13","112.06","6.46K","0.00%"
"Nov 22, 2019","112.12","112.10","112.12","112.05","18.71K","0.06%"
"Nov 21, 2019","112.05","112.06","112.11","112.04","4.62K","-0.04%"
"Nov 20, 2019","112.10","112.07","112.11","112.06","3.88K","0.01%"
"Nov 19, 2019","112.09","112.10","112.10","112.06","7.26K","0.05%"
"Nov 18, 2019","112.03","112.10","112.10","112.03","1.20K","-0.05%"
"Nov 15, 2019","112.09","112.06","112.09","112.01","3.38K","0.04%"
"Nov 14, 2019","112.05","112.10","112.11","112.05","4.03K","-0.04%"
"Nov 13, 2019","112.10","112.10","112.10","112.06","4.48K","-0.01%"
"Nov 12, 2019","112.11","112.05","112.27","112.04","40.93K","0.07%"
"Nov 11, 2019","112.03","112.13","112.13","112.03","1.38K","-0.08%"
"Nov 08, 2019","112.12","112.11","112.15","112.08","4.38K","-0.01%"
"Nov 07, 2019","112.13","112.16","112.21","112.11","8.01K","-0.02%"
"Nov 06, 2019","112.15","112.15","112.19","112.14","4.13K","-0.01%"
"Nov 05, 2019","112.16","112.22","112.22","112.15","4.34K","-0.01%"
"Nov 04, 2019","112.17","112.20","112.23","112.16","2.26K","-0.04%"
"Nov 01, 2019","112.21","112.26","112.26","112.23","1.06K","-0.04%"
"Oct 31, 2019","112.26","112.26","112.26","112.21","2.66K","0.10%"
"Oct 30, 2019","112.15","112.21","112.22","112.15","1.77K","-0.06%"
"Oct 29, 2019","112.22","112.21","112.23","112.16","1.94K","0.05%"
"Oct 28, 2019","112.16","112.19","112.22","112.16","3.29K","-0.08%"
"Oct 25, 2019","112.25","112.26","112.26","112.22","4.75K","-0.04%"
"Oct 24, 2019","112.29","112.21","112.29","112.19","36.75K","0.02%"
"Oct 23, 2019","112.27","112.28","112.28","112.21","2.18K","0.00%"
"Oct 22, 2019","112.27","112.26","112.27","112.21","5.35K","0.01%"
"Oct 21, 2019","112.26","112.28","112.28","112.20","7.23K","-0.03%"
"Oct 18, 2019","112.29","112.28","112.29","112.24","4.23K","-0.01%"
"Oct 17, 2019","112.30","112.29","112.30","112.23","5.84K","-0.01%"
"Oct 16, 2019","112.31","112.33","112.33","112.28","2.79K","-0.01%"
"Oct 15, 2019","112.32","112.34","112.34","112.26","5.62K","-0.02%"
"Oct 14, 2019","112.34","112.32","112.34","112.28","7.33K","0.04%"
"Oct 11, 2019","112.30","112.32","112.37","112.30","13.79K","-0.04%"
"Oct 10, 2019","112.35","112.40","112.40","112.32","2.60K","-0.06%"
"Oct 09, 2019","112.42","112.43","112.44","112.38","1.25K","0.03%"
"Oct 08, 2019","112.39","112.40","112.45","112.39","9.19K","-0.05%"
"Oct 07, 2019","112.45","112.42","112.49","112.42","6.89K","0.00%"
"Oct 04, 2019","112.45","112.43","112.50","112.43","2.10K","-0.03%"
"Oct 03, 2019","112.48","112.47","112.48","112.39","5.29K","0.07%"
"Oct 02, 2019","112.40","112.43","112.48","112.40","36.97K","-0.06%"
"Oct 01, 2019","112.47","112.45","112.50","112.40","23.38K","-0.01%"
"Sep 30, 2019","112.48","112.47","112.48","112.42","2.24K","0.06%"
"Sep 27, 2019","112.41","112.41","112.46","112.40","2.83K","-0.04%"
"Sep 26, 2019","112.45","112.40","112.47","112.39","4.53K","0.03%"
"Sep 25, 2019","112.42","112.44","112.46","112.40","2.65K","0.02%"
"Sep 24, 2019","112.40","112.39","112.45","112.38","5.55K","0.00%"
"Sep 23, 2019","112.40","112.37","112.45","112.36","3.18K","0.05%"
"Sep 20, 2019","112.34","112.41","112.42","112.34","21.44K","-0.06%"
"Sep 19, 2019","112.41","112.42","112.42","112.33","2.91K","-0.02%"
"Sep 18, 2019","112.43","112.40","112.43","112.38","2.70K","0.04%"
"Sep 17, 2019","112.39","112.43","112.43","112.14","2.61K","-0.04%"
"Sep 16, 2019","112.44","112.32","112.44","112.32","4.15K","0.05%"
"Sep 13, 2019","112.38","112.31","112.40","112.31","2.87K","0.03%"
"Sep 12, 2019","112.35","112.58","112.59","112.35","30.85K","-0.16%"
"Sep 11, 2019","112.53","112.53","112.58","112.48","3.32K","-0.04%"
"Sep 10, 2019","112.57","112.55","112.60","112.54","4.90K","-0.03%"
"Sep 09, 2019","112.60","112.64","112.64","112.56","17.38K","-0.04%"
"Sep 06, 2019","112.65","112.65","112.66","112.60","5.77K","0.01%"
"Sep 05, 2019","112.64","112.72","112.72","112.58","1.05K","-0.01%"
"Sep 04, 2019","112.65","112.72","112.72","112.61","18.75K","-0.04%"
"Sep 03, 2019","112.70","112.68","112.70","112.63","1.39K","0.04%"
"Sep 02, 2019","112.65","112.67","112.67","112.60","1.45K","0.00%"
"Aug 30, 2019","112.65","112.65","112.67","112.59","1.47K","0.05%"
"Aug 29, 2019","112.59","112.56","112.65","112.56","7.57K","-0.01%"
"Aug 28, 2019","112.60","112.48","112.60","112.48","0.95K","0.12%"
"Aug 27, 2019","112.47","112.48","112.50","112.40","4.13K","0.08%"
"Aug 26, 2019","112.38","112.37","112.42","112.37","6.23K","-0.01%"
"Aug 23, 2019","112.39","112.40","112.42","112.36","1.52K","-0.02%"
"Aug 22, 2019","112.41","112.47","112.47","112.35","20.46K","-0.03%"
"Aug 21, 2019","112.44","112.39","112.44","112.39","0.84K","0.05%"
"Aug 20, 2019","112.38","112.38","112.46","112.33","1.52K","-0.01%"
"Aug 19, 2019","112.39","112.44","112.44","112.33","0.66K","0.00%"
"Aug 16, 2019","112.39","112.41","112.43","112.37","4.42K","0.04%"
"Aug 14, 2019","112.35","112.27","112.37","112.26","1.15K","0.03%"
"Aug 13, 2019","112.32","112.22","112.32","112.21","4.68K","0.08%"
"Aug 12, 2019","112.23","112.19","112.24","112.16","4.91K","0.04%"
"Aug 09, 2019","112.19","112.31","112.31","112.12","15.76K","-0.18%"
"Aug 08, 2019","112.39","112.36","112.42","112.33","3.61K","-0.07%"
"Aug 07, 2019","112.47","112.41","112.48","112.38","3.63K","0.05%"
"Aug 06, 2019","112.41","112.40","112.41","112.34","29.45K","0.03%"
"Aug 05, 2019","112.38","112.35","112.40","112.35","3.60K","0.01%"
"Aug 02, 2019","112.37","112.31","112.37","112.31","6.12K","0.00%"
"Aug 01, 2019","112.37","112.37","112.38","112.31","2.99K","-0.04%"
"Jul 31, 2019","112.42","112.36","112.42","112.32","9.33K","0.04%"
"Jul 30, 2019","112.37","112.37","112.37","112.30","7.86K","0.04%"
"Jul 29, 2019","112.32","112.36","112.40","112.32","2.92K","-0.04%"
"Jul 26, 2019","112.37","112.34","112.38","112.31","14.96K","-0.03%"
"Jul 25, 2019","112.40","112.40","112.47","112.38","14.25K","-0.03%"
"Jul 24, 2019","112.43","112.38","112.44","112.38","8.85K","-0.13%"
"Jul 23, 2019","112.58","112.37","112.58","112.31","10.48K","0.20%"
"Jul 22, 2019","112.36","112.37","112.38","112.32","6.39K","-0.03%"
"Jul 19, 2019","112.39","112.40","112.40","112.32","22.57K","0.01%"
"Jul 18, 2019","112.38","112.37","112.39","112.31","18.33K","0.01%"
"Jul 17, 2019","112.37","112.33","112.38","112.31","20.15K","0.00%"
"Jul 16, 2019","112.37","112.29","112.38","112.29","7.80K","0.04%"
"Jul 15, 2019","112.33","112.24","112.34","112.24","16.25K","0.04%"
"Jul 12, 2019","112.28","112.24","112.29","112.22","3.31K","-0.01%"
"Jul 11, 2019","112.29","112.28","112.31","112.26","15.28K","0.00%"
"Jul 10, 2019","112.29","112.27","112.29","112.21","9.52K","-0.02%"
"Jul 09, 2019","112.31","112.26","112.32","112.25","1.58K","0.00%"
"Jul 08, 2019","112.31","112.32","112.33","112.26","6.20K","0.00%"
"Jul 05, 2019","112.31","112.38","112.38","112.26","1.06K","-0.05%"
"Jul 04, 2019","112.37","112.39","112.41","112.33","2.51K","-0.05%"
"Jul 03, 2019","112.43","112.43","112.43","112.36","8.20K","0.05%"
"Jul 02, 2019","112.37","112.31","112.38","112.31","10.79K","0.03%"
"Jul 01, 2019","112.34","112.23","112.34","112.23","11.62K","0.07%"
"Jun 28, 2019","112.26","112.24","112.26","112.20","4.82K","0.03%"
"Jun 27, 2019","112.23","112.20","112.23","112.15","7.02K","0.02%"
"Jun 26, 2019","112.21","112.15","112.21","112.14","5.93K","0.05%"
"Jun 25, 2019","112.15","112.20","112.21","112.14","22.62K","-0.05%"
"Jun 24, 2019","112.21","112.23","112.23","112.16","5.28K","0.05%"
"Jun 21, 2019","112.15","112.23","112.25","112.15","3.39K","-0.09%"
"Jun 20, 2019","112.25","112.27","112.29","112.23","3.45K","0.08%"
"Jun 19, 2019","112.16","112.24","112.24","112.16","15.44K","-0.04%"
"Jun 18, 2019","112.20","112.07","112.27","112.07","2.89K","0.08%"
"Jun 17, 2019","112.11","112.06","112.11","112.04","3.04K","0.00%"
"Jun 14, 2019","112.11","112.09","112.12","112.06","12.71K","0.04%"
"Jun 13, 2019","112.06","112.00","112.06","111.99","3.67K","0.01%"
"Jun 12, 2019","112.05","112.01","112.07","112.01","21.26K","-0.03%"
"Jun 11, 2019","112.08","112.03","112.09","112.02","15.00K","0.02%"
"Jun 10, 2019","112.06","112.06","112.12","112.02","7.69K","-0.06%"
"Jun 07, 2019","112.13","112.01","112.13","111.99","6.12K","0.08%"
"Jun 06, 2019","112.04","112.04","112.04","111.98","2.08K","0.01%"
"Jun 05, 2019","112.03","111.99","112.03","111.93","3.03K","0.03%"
"Jun 04, 2019","112.00","111.90","112.02","111.90","19.91K","0.08%"
"Jun 03, 2019","111.91","111.95","111.99","111.91","6.41K","-0.04%"
"May 31, 2019","111.96","111.91","111.96","111.86","4.77K","0.03%"
"May 30, 2019","111.93","111.94","111.98","111.91","2.22K","-0.03%"
"May 29, 2019","111.96","111.89","111.98","111.89","5.81K","0.03%"
"May 28, 2019","111.93","111.94","111.94","111.86","0.80K","-0.03%"
"May 27, 2019","111.96","111.96","112.00","111.95","1.07K","-0.05%"
"May 24, 2019","112.02","111.96","112.02","111.95","4.77K","0.10%"
"May 23, 2019","111.91","111.97","111.97","111.91","17.43K","0.01%"
"May 22, 2019","111.90","111.91","111.95","111.90","3.94K","-0.04%"
"May 21, 2019","111.94","111.85","111.95","111.85","4.58K","0.00%"
"May 20, 2019","111.94","111.89","111.96","111.88","11.61K","-0.01%"
"May 17, 2019","111.95","111.95","111.99","111.89","4.72K","0.03%"
"May 16, 2019","111.92","111.84","111.92","111.84","10.61K","0.38%"
