"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 22, 2019","117.81","117.82","117.82","117.79","0.15K","-0.01%"
"Jul 19, 2019","117.82","117.83","117.83","117.82","-","-0.01%"
"Jul 18, 2019","117.83","117.83","117.83","117.83","-","0.00%"
"Jul 17, 2019","117.83","117.83","117.83","117.83","-","0.00%"
"Jul 16, 2019","117.83","117.83","117.83","117.83","-","0.00%"
"Jul 15, 2019","117.83","117.83","117.83","117.83","-","0.00%"
"Jul 12, 2019","117.83","117.83","117.83","117.83","-","0.00%"
"Jul 11, 2019","117.83","117.82","117.83","117.82","-","-0.01%"
"Jul 10, 2019","117.84","117.84","117.84","117.84","-","0.00%"
"Jul 09, 2019","117.84","117.84","117.84","117.84","-","0.00%"
"Jul 08, 2019","117.84","117.84","117.84","117.84","-","-0.01%"
"Jul 05, 2019","117.85","117.85","117.85","117.85","-","0.00%"
"Jul 04, 2019","117.85","117.85","117.85","117.85","-","-0.01%"
"Jul 03, 2019","117.86","117.86","117.86","117.86","-","0.00%"
"Jul 02, 2019","117.86","117.86","117.86","117.86","-","0.00%"
"Jul 01, 2019","117.86","117.85","117.86","117.85","-","0.00%"
"Jun 28, 2019","117.86","117.86","117.86","117.86","-","0.00%"
"Jun 27, 2019","117.86","117.86","117.86","117.86","-","0.00%"
"Jun 26, 2019","117.86","117.86","117.86","117.86","-","0.00%"
"Jun 25, 2019","117.86","117.86","117.86","117.86","-","0.00%"
"Jun 24, 2019","117.86","117.87","117.87","117.86","-","-0.01%"
"Jun 21, 2019","117.87","117.87","117.87","117.87","-","-0.01%"
"Jun 20, 2019","117.88","117.88","117.88","117.88","-","0.00%"
"Jun 19, 2019","117.88","117.88","117.88","117.88","-","0.00%"
"Jun 18, 2019","117.88","117.88","117.88","117.88","-","0.00%"
"Jun 17, 2019","117.88","117.88","117.88","117.88","-","0.00%"
"Jun 14, 2019","117.88","117.88","117.88","117.88","-","0.00%"
"Jun 13, 2019","117.88","117.88","117.88","117.88","-","-0.01%"
"Jun 12, 2019","117.89","117.89","117.89","117.86","0.17K","0.00%"
"Jun 11, 2019","117.89","117.89","117.89","117.89","-","0.00%"
"Jun 10, 2019","117.89","117.89","117.89","117.89","-","0.00%"
"Jun 07, 2019","117.89","117.89","117.89","117.89","-","-0.01%"
"Jun 06, 2019","117.90","117.90","117.90","117.90","-","0.00%"
"Jun 05, 2019","117.90","117.90","117.90","117.90","-","-0.01%"
"Jun 04, 2019","117.91","117.90","117.91","117.90","-","0.01%"
"Jun 03, 2019","117.90","117.90","117.90","117.90","-","-0.01%"
"May 31, 2019","117.91","117.91","117.91","117.91","-","0.00%"
